Date,Firm,To Grade,From Grade,Action
2012-02-10,Goldman Sachs,Neutral,,main
2012-02-13,PiperJaffray,Overweight,,main
2012-02-13,Oppenheimer,Outperform,,main
2012-02-29,Wedbush,Outperform,,main
2012-03-21,Citigroup,Buy,,main
2012-03-26,Oppenheimer,Perform,,down
2012-05-18,ThinkEquity,Buy,,init
2012-06-21,Deutsche Bank,Hold,,main
2012-06-21,Stifel Nicolaus,Buy,,main
2012-06-21,Sterne Agee,Buy,,main
2012-09-28,JP Morgan,Neutral,,main
2012-09-28,Citigroup,Buy,,main
2012-09-28,Jefferies,Buy,,main
2012-10-11,Nomura,Neutral,,main
2012-10-15,PiperJaffray,Overweight,,main
2012-12-07,Cross Research,Buy,,init
2012-12-14,Drexel Hamilton,Buy,Hold,up
2012-12-21,Stifel Nicolaus,Buy,,down
2012-12-21,Citigroup,Buy,,main
2012-12-21,Credit Agricole,Outperform,Buy,down
2012-12-21,Credit Agricole,Outperform,Buy,down
2013-01-03,Barclays,Overweight,,main
2013-01-09,Wedbush,Outperform,,main
2013-02-20,Nomura,Neutral,,main
2013-03-04,Lazard,Neutral,Buy,down
2013-03-07,Stifel Nicolaus,Buy,,main
2013-03-14,Sterne Agee,Buy,,main
2013-03-14,Bank of America,Buy,,main
2013-03-18,Wedbush,Outperform,,main
2013-03-18,Susquehanna,Negative,Neutral,down
2013-03-22,Citigroup,Buy,,main
2013-03-22,Jefferies,Buy,,main
2013-03-22,Deutsche Bank,Hold,,main
2013-03-22,JP Morgan,Neutral,,main
2013-03-22,UBS,Buy,,main
2013-03-22,Stifel Nicolaus,Buy,,main
2013-03-22,PiperJaffray,Overweight,,main
2013-03-22,JP Morgan,Neutral,,main
2013-03-22,Bank of America,Buy,,main
2013-03-22,Nomura,Neutral,,main
2013-04-08,Morgan Stanley,Equal-Weight,,init
2013-05-02,Credit Agricole,Underperform,Outperform,down
2013-05-06,Topeka,Hold,,init
2013-05-10,JMP Securities,Market Perform,Market Outperform,down
2013-05-31,MKM Partners,Neutral,Buy,down
2013-06-06,Stifel Nicolaus,Buy,,main
2013-06-10,Wells Fargo,Market Perform,Outperform,down
2013-06-13,Nomura,Neutral,,main
2013-06-14,Bank of America,Buy,,main
2013-06-17,Credit Suisse,Outperform,,main
2013-06-17,Jefferies,Buy,,main
2013-06-20,Wedbush,Outperform,,main
2013-06-20,Nomura,Neutral,,main
2013-06-20,PiperJaffray,Overweight,,main
2013-06-20,Sterne Agee,Buy,,main
2013-06-20,Jefferies,Buy,,main
2013-06-20,JP Morgan,Neutral,,main
2013-06-20,Stifel Nicolaus,Buy,,main
2013-08-12,Stifel Nicolaus,Buy,,main
2013-08-12,Nomura,Neutral,,main
2013-08-15,Baird,Neutral,Outperform,down
2013-09-09,Susquehanna,Neutral,Negative,up
2013-09-20,Wedbush,Outperform,,main
2013-09-27,Stifel Nicolaus,Buy,,main
2013-09-30,Nomura,Neutral,,main
2013-10-03,Credit Suisse,Outperform,,main
2013-10-09,PiperJaffray,Overweight,,main
2013-10-11,Wells Fargo,Underperform,Market Perform,down
2013-10-22,Drexel Hamilton,Buy,,init
2013-11-22,Bank of America,Neutral,Buy,down
2013-12-03,Needham,Buy,,init
2013-12-03,Bernstein,Outperform,,main
2013-12-12,Nomura,Buy,Neutral,up
2013-12-23,Bank of America,Underperform,Neutral,down
2014-01-03,RBC Capital,Sector Perform,Outperform,down
2014-01-08,Stifel Nicolaus,Buy,,main
2014-01-10,Argus Capital,Buy,,init
2014-01-16,JMP Securities,Market Outperform,Market Perform,up
2014-04-10,ISI Group,Strong Buy,,init
2014-05-19,RBC Capital,Outperform,Sector Perform,up
2014-06-11,Credit Suisse,Outperform,,main
2014-06-11,Bank of America,Buy,Underperform,up
2014-06-12,Nomura,Buy,,main
2014-06-16,Baird,Outperform,Neutral,up
2014-06-19,Raymond James,Strong Buy,,main
2014-06-24,JP Morgan,Neutral,,main
2014-06-24,Jefferies,Buy,,main
2014-06-24,Needham,Strong Buy,Buy,up
2014-06-25,Macquarie,Neutral,,main
2014-09-26,Stifel Nicolaus,Buy,,main
2014-10-08,Ladenburg Thalmann,Neutral,,init
2014-10-20,Pacific Crest,Outperform,Sector Perform,up
2014-12-16,Nomura,Buy,,main
2015-01-20,Susquehanna,Neutral,Positive,up
2015-02-17,Jefferies,Buy,,main
2015-02-17,Macquarie,Outperform,Neutral,up
2015-03-03,Nomura,Neutral,Buy,down
2015-03-17,RBC Capital,Outperform,,main
2015-03-18,Jefferies,Buy,,main
2015-03-25,MKM Partners,Neutral,,init
2015-04-02,Stifel Nicolaus,Buy,,main
2015-04-02,JP Morgan,Overweight,,main
2015-04-02,Deutsche Bank,Buy,,main
2015-05-12,Drexel Hamilton,Hold,Buy,down
2015-05-21,JMP Securities,Market Outperform,,main
2015-05-22,Mizuho,Buy,,init
2015-06-09,Drexel Hamilton,Sell,Hold,down
2015-06-12,Pacific Crest,Overweight,,main
2015-06-15,Morgan Stanley,Underweight,Equal-Weight,down
2015-06-18,Susquehanna,Positive,,main
2015-06-18,Stifel Nicolaus,Buy,,main
2015-06-19,Topeka,Buy,Hold,up
2015-06-22,Goldman Sachs,Sell,Neutral,down
2015-06-22,Cowen & Co.,Outperform,,init
2015-06-26,Jefferies,Buy,,main
2015-06-26,Deutsche Bank,Buy,,main
2015-06-26,Stifel Nicolaus,Buy,,main
2015-06-26,Bernstein,Outperform,,main
2015-06-26,Morgan Stanley,Underweight,,main
2015-06-26,Credit Suisse,Outperform,,main
2015-06-29,Mizuho,Neutral,Buy,down
2015-06-30,Standpoint Research,Buy,,init
2015-07-14,Morgan Stanley,Equal-Weight,Underweight,up
2015-07-28,,Buy,,up
2015-08-07,Drexel Hamilton,Hold,Buy,down
2015-08-11,PiperJaffray,Overweight,,main
2015-08-17,UBS,Buy,,main
2015-08-17,Topeka,Buy,,main
2015-08-17,Wells Fargo,Market Perform,Underperform,up
2015-08-17,Wedbush,Neutral,Outperform,down
2015-08-20,Baird,Neutral,Outperform,down
2015-08-24,Susquehanna,Positive,,main
2015-08-25,Mizuho,Neutral,,main
2015-09-08,MKM Partners,Buy,Neutral,up
2015-09-21,Barclays,Overweight,,init
2015-09-25,Wedbush,Neutral,,main
2015-09-29,Wells Fargo,Outperform,Market Perform,up
2015-10-02,Jefferies,Buy,,main
2015-10-02,Pacific Crest,Overweight,,main
2015-10-02,Morgan Stanley,Equal-Weight,,main
2015-10-02,Credit Suisse,Outperform,,main
2015-10-02,Deutsche Bank,Buy,,main
2015-10-21,Bank of America,Underperform,Neutral,down
2015-12-14,MKM Partners,Buy,,main
2015-12-17,Morgan Stanley,Overweight,Equal-Weight,up
2015-12-23,Macquarie,Outperform,,main
2015-12-23,Raymond James,Outperform,Strong Buy,down
2015-12-23,Pacific Crest,Outperform,,main
2016-01-04,Deutsche Bank,Buy,,main
2016-02-01,Goldman Sachs,Neutral,Sell,up
2016-02-16,Mizuho,Buy,Neutral,up
2016-02-16,Macquarie,Outperform,,main
2016-02-16,Nomura,Neutral,,main
2016-03-07,Nomura,Reduce,Neutral,down
2016-03-18,Susquehanna,Neutral,Positive,down
2016-03-21,UBS,Buy,,main
2016-03-21,Deutsche Bank,Buy,,main
2016-03-28,Barclays,Overweight,,main
2016-03-29,Needham,Underperform,Hold,down
2016-03-31,Goldman Sachs,Neutral,,main
