Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-05-31,0.309,2.46,2.4,2.54,1.88,26.0,0.309,8701630000.0,8572000000.0,8868100000.0,25.0,,,2.46,2.47,2.47,2.19,2.17,0.0,0.0,1.0,
+1Q,1,2022-08-31,0.157,2.8,2.35,3.14,2.42,26.0,0.157,9476880000.0,8135800000.0,10143100000.0,25.0,8274000000.0,0.145,2.8,2.82,2.82,2.72,2.68,0.0,0.0,1.0,
0Y,1,2022-08-31,0.578,9.56,9.08,9.97,6.06,28.0,0.578,33670800000.0,32598000000.0,34858000000.0,32.0,27705000000.0,0.215,9.56,9.58,9.59,9.09,8.97,0.0,1.0,1.0,
+1Y,1,2023-08-31,0.311,12.53,8.06,18.61,9.56,27.0,0.311,40467500000.0,32148000000.0,48750000000.0,31.0,33670800000.0,0.202,12.53,12.63,12.66,12.14,11.64,0.0,1.0,2.0,
+5Y,1,,0.2965,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.31293,,,,,,,,,,,,,,,,,,,,,
