Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.625,0.13,0.08,0.17,0.08,4.0,0.625,382570000.0,381230000.0,383590000.0,5.0,250400000.0,0.528,0.13,0.13,0.1,0.1,0.1,4.0,3.0,1.0,
+1Q,1,2022-09-30,1.1669999,0.13,0.09,0.16,0.06,4.0,1.1669999,391550000.0,385930000.0,398540000.0,5.0,325584000.0,0.203,0.13,0.13,0.12,0.12,0.12,2.0,2.0,3.0,
0Y,1,2022-12-31,0.84800005,0.61,0.42,0.75,0.33,4.0,0.84800005,1584410000.0,1574840000.0,1593500000.0,5.0,1294600000.0,0.22399999,0.61,0.6,0.48,0.49,0.49,4.0,4.0,1.0,
+1Y,1,2023-12-31,0.393,0.85,0.6,0.95,0.61,4.0,0.393,1842880000.0,1799620000.0,1865480000.0,5.0,1584410000.0,0.16299999,0.85,0.83,0.71,0.72,0.72,4.0,4.0,1.0,
+5Y,1,,0.12,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,,,,,,,,,,,,,,,,,,,,,,
