Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.598,8.23,7.55,9.25,5.15,7.0,0.598,11775000000.0,11036000000.0,12292100000.0,5.0,8256910000.0,0.426,8.23,8.07,5.99,5.67,5.62,1.0,8.0,0.0,
+1Q,1,2022-09-30,-0.13,6.33,3.44,9.45,7.28,7.0,-0.13,11072800000.0,10555000000.0,11602000000.0,4.0,10146100000.0,0.091000006,6.33,5.82,4.41,3.96,3.84,1.0,9.0,0.0,
0Y,1,2022-12-31,0.129,26.55,20.5,33.95,23.52,9.0,0.129,43040400000.0,41540300000.0,45177800000.0,8.0,36483900000.0,0.18,26.55,25.63,20.6,19.67,19.27,1.0,11.0,0.0,
+1Y,1,2023-12-31,-0.542,12.16,7.65,18.12,26.55,9.0,-0.542,34941200000.0,29947000000.0,45741000000.0,8.0,43040400000.0,-0.188,12.16,11.77,8.93,7.39,7.43,1.0,8.0,0.0,
+5Y,1,,0.3775,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.34599,,,,,,,,,,,,,,,,,,,,,
