Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.154,0.15,0.12,0.21,0.13,10.0,0.154,1063430000.0,1009330000.0,1120000000.0,4.0,986000000.0,0.079,0.15,0.15,0.13,0.13,0.12,4.0,5.0,3.0,
+1Q,1,2022-09-30,0.091000006,0.12,0.1,0.15,0.11,10.0,0.091000006,1020860000.0,999240000.0,1061230000.0,4.0,950450000.0,0.074,0.12,0.12,0.1,0.1,0.1,4.0,6.0,0.0,
0Y,1,2022-12-31,0.058000002,1.45,1.44,1.46,1.37,13.0,0.058000002,5318800000.0,5073010000.0,5704180000.0,9.0,4899600000.0,0.086,1.45,1.45,1.45,1.45,1.45,0.0,3.0,0.0,
+1Y,1,2023-12-31,0.069,1.55,1.53,1.58,1.45,14.0,0.069,5525380000.0,5138100000.0,5949910000.0,10.0,5318800000.0,0.039,1.55,1.55,1.55,1.55,1.55,2.0,3.0,1.0,
+5Y,1,,0.0718,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.06929,,,,,,,,,,,,,,,,,,,,,
