Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.108,1.16,1.07,1.32,1.3,29.0,-0.108,82611300000.0,78881000000.0,88405000000.0,26.0,,,1.16,1.16,1.25,1.25,1.24,1.0,1.0,19.0,
+1Q,1,2022-09-30,0.073,1.33,1.21,1.45,1.24,28.0,0.073,90430500000.0,86420000000.0,96451000000.0,25.0,83360000000.0,0.085,1.33,1.33,1.37,1.37,1.37,4.0,5.0,15.0,
0Y,1,2022-09-30,0.096,6.15,5.93,6.63,5.61,38.0,0.096,394169000000.0,387166000000.0,402655000000.0,36.0,365817000000.0,0.078,6.15,6.14,6.17,6.16,6.16,1.0,16.0,1.0,
+1Y,1,2023-09-30,0.067,6.56,5.91,7.35,6.15,38.0,0.067,416047000000.0,393766000000.0,435851000000.0,36.0,394169000000.0,0.055999998,6.56,6.54,6.57,6.56,6.57,2.0,22.0,0.0,
+5Y,1,,0.0991,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.08415,,,,,,,,,,,,,,,,,,,,,
