Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.05,4.38,4.34,4.44,4.61,7.0,-0.05,1358730000.0,1350000000.0,1373090000.0,6.0,,,4.38,4.38,4.37,4.37,4.37,2.0,3.0,0.0,
+1Q,1,2022-09-30,0.040999997,4.52,4.43,4.65,4.34,7.0,0.040999997,1386140000.0,1367000000.0,1401600000.0,6.0,,,4.52,4.55,4.58,4.58,4.58,0.0,2.0,2.0,
0Y,1,2022-12-31,0.069,18.03,17.85,18.29,16.86,8.0,0.069,5523980000.0,5483000000.0,5556000000.0,8.0,4614300000.0,0.19700001,18.03,18.05,17.96,17.96,17.96,1.0,5.0,0.0,
+1Y,1,2023-12-31,0.103,19.88,18.75,21.65,18.03,8.0,0.103,5812200000.0,5746900000.0,5891120000.0,8.0,5523980000.0,0.051999997,19.88,19.84,19.61,19.61,19.61,2.0,7.0,0.0,
+5Y,1,,0.2327,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.16621,,,,,,,,,,,,,,,,,,,,,
