Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.101,3.82,3.79,3.86,3.47,13.0,0.101,1549890000.0,1520000000.0,1673000000.0,12.0,1587600000.0,-0.024,3.82,3.82,3.79,3.79,3.77,1.0,10.0,1.0,
+1Q,1,2022-09-30,0.103,3.97,3.89,4.06,3.6,13.0,0.103,1562060000.0,1542000000.0,1577700000.0,12.0,1462800000.0,0.068,3.97,3.97,3.91,3.94,3.9,1.0,9.0,1.0,
0Y,1,2022-12-31,0.103999995,15.66,15.55,15.78,14.18,13.0,0.103999995,6253490000.0,6190000000.0,6344000000.0,13.0,5777800000.0,0.081999995,15.66,15.64,15.54,15.54,15.51,2.0,12.0,0.0,
+1Y,1,2023-12-31,0.072,16.79,16.21,17.2,15.66,15.0,0.072,6637950000.0,6469000000.0,7554000000.0,15.0,6253490000.0,0.061,16.79,16.76,16.81,16.85,16.82,2.0,12.0,0.0,
+5Y,1,,0.075,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.19063,,,,,,,,,,,,,,,,,,,,,
