Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,-0.655,0.29,0.19,0.35,0.84,5.0,-0.655,671250000.0,656000000.0,683400000.0,12.0,598059000.0,0.122,0.29,0.28,0.3,0.3,0.27,1.0,2.0,0.0,
+1Q,1,2022-09-30,-0.704,0.34,0.23,0.44,1.15,5.0,-0.704,689340000.0,674760000.0,703000000.0,12.0,605000000.0,0.139,0.34,0.32,0.33,0.33,0.29,1.0,3.0,0.0,
0Y,1,2022-12-31,-0.669,1.17,0.88,1.57,3.54,6.0,-0.669,2725170000.0,2672560000.0,2811400000.0,17.0,2464000000.0,0.106000006,1.17,1.11,1.22,1.19,1.41,1.0,2.0,0.0,
+1Y,1,2023-12-31,0.214,1.42,1.14,1.66,1.17,9.0,0.214,2896170000.0,2798490000.0,3074900000.0,17.0,2725170000.0,0.063,1.42,1.39,1.44,1.4,1.79,1.0,3.0,0.0,
+5Y,1,,0.065,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,-0.074889995,,,,,,,,,,,,,,,,,,,,,
