Date,Firm,To Grade,From Grade,Action
2019-04-24,Evercore ISI Group,In-Line,Outperform,down
2019-05-21,Citigroup,Neutral,,main
2019-07-09,JP Morgan,Neutral,Overweight,down
2019-07-15,Longbow Research,Neutral,Underperform,down
2019-08-07,Morgan Stanley,Equal-Weight,,main
2019-09-06,JP Morgan,Neutral,,main
2019-09-11,Bernstein,Market Perform,,init
2019-09-16,RBC Capital,Outperform,,main
2019-10-17,BMO Capital,Market Perform,,init
2019-10-18,Wells Fargo,Market Perform,,main
2019-11-06,Morgan Stanley,Equal-Weight,,main
2019-11-06,Nomura,Buy,,main
2019-12-24,Barclays,Equal-Weight,,main
2020-01-07,Raymond James,Market Perform,Outperform,down
2020-01-09,Morgan Stanley,Equal-Weight,,main
2020-01-17,Berenberg,Hold,Buy,down
2020-02-27,Stifel Nicolaus,Hold,,main
2020-02-28,JP Morgan,Neutral,,main
2020-02-28,CFRA,Hold,,main
2020-02-28,Deutsche Bank,Hold,,main
2020-03-02,Morgan Stanley,Equal-Weight,,main
2020-03-09,Wells Fargo,Equal-Weight,,main
2020-03-18,BMO Capital,Underperform,Market Perform,down
2020-03-30,Morgan Stanley,Equal-Weight,,main
2020-03-30,RBC Capital,Sector Perform,Outperform,down
2020-04-07,Citigroup,Neutral,,main
2020-04-15,Baird,Neutral,,main
2020-04-29,SunTrust Robinson Humphrey,Hold,,main
2020-05-04,UBS,Neutral,,main
2020-05-06,Nomura Instinet,Buy,,main
2020-05-12,Deutsche Bank,Hold,,main
2020-05-12,BMO Capital,Underperform,,main
2020-05-13,SunTrust Robinson Humphrey,Hold,,main
2020-05-14,Barclays,Equal-Weight,,main
2020-06-22,Barclays,Overweight,Equal-Weight,up
2020-06-23,Nomura Instinet,Buy,,main
2020-06-26,Gordon Haskett,Hold,,init
2020-07-22,Wells Fargo,Overweight,,main
2020-07-29,Morgan Stanley,Equal-Weight,,main
2020-08-12,Morgan Stanley,Equal-Weight,,main
2020-08-14,Jefferies,Buy,Hold,up
2020-08-17,Barclays,Overweight,,main
2020-09-30,B of A Securities,Buy,,main
2020-10-13,BMO Capital,Market Perform,Underperform,up
2020-10-27,Morgan Stanley,Equal-Weight,,main
2020-11-09,Morgan Stanley,Equal-Weight,,main
2020-11-16,Wells Fargo,Overweight,,main
2020-11-19,Argus Research,Buy,Hold,up
2021-01-20,Morgan Stanley,Equal-Weight,,main
2021-02-22,Wells Fargo,Overweight,,main
2021-02-22,Morgan Stanley,Equal-Weight,,main
2021-02-22,Evercore ISI Group,Outperform,In-Line,up
2021-05-17,Morgan Stanley,Equal-Weight,,main
2021-08-04,Morgan Stanley,Equal-Weight,,main
2021-10-01,Jefferies,Buy,,main
2021-10-06,Loop Capital,Hold,,init
2021-10-19,Evercore ISI Group,In-Line,Outperform,down
2021-10-20,Morgan Stanley,Equal-Weight,,main
2021-11-04,Morgan Stanley,Equal-Weight,,main
2021-11-08,Wells Fargo,Overweight,,main
2022-01-18,Morgan Stanley,Equal-Weight,,main
2022-02-16,Morgan Stanley,Equal-Weight,,main
2022-02-16,Loop Capital,Hold,,main
2022-05-02,Morgan Stanley,Equal-Weight,,main
2022-05-05,Morgan Stanley,Equal-Weight,,main
