Period,Max Age,End Date,Growth,Earnings Estimate Avg,Earnings Estimate Low,Earnings Estimate High,Earnings Estimate Year Ago Eps,Earnings Estimate Number Of Analysts,Earnings Estimate Growth,Revenue Estimate Avg,Revenue Estimate Low,Revenue Estimate High,Revenue Estimate Number Of Analysts,Revenue Estimate Year Ago Revenue,Revenue Estimate Growth,Eps Trend Current,Eps Trend 7Days Ago,Eps Trend 30Days Ago,Eps Trend 60Days Ago,Eps Trend 90Days Ago,Eps Revisions Up Last7Days,Eps Revisions Up Last30Days,Eps Revisions Down Last30Days,Eps Revisions Down Last90Days
0Q,1,2022-06-30,0.29,1.69,1.57,1.85,1.31,15.0,0.29,13832800000.0,13416000000.0,14577000000.0,12.0,11402000000.0,0.213,1.69,1.67,1.73,1.78,1.77,1.0,4.0,0.0,
+1Q,1,2022-09-30,0.069,1.87,1.72,2.02,1.75,15.0,0.069,14307200000.0,13924000000.0,14647000000.0,11.0,,,1.87,1.88,1.91,1.93,1.94,0.0,4.0,2.0,
0Y,1,2022-12-31,0.219,7.34,7.24,7.53,6.02,16.0,0.219,57901400000.0,57314000000.0,58736000000.0,17.0,48704000000.0,0.189,7.34,7.33,7.23,7.28,7.29,2.0,16.0,0.0,
+1Y,1,2023-12-31,-0.003,7.32,6.57,8.13,7.34,16.0,-0.003,56553300000.0,53772000000.0,59450000000.0,17.0,57901400000.0,-0.023,7.32,7.34,7.19,7.19,7.16,2.0,14.0,0.0,
+5Y,1,,0.121700004,,,,,,,,,,,,,,,,,,,,,
-5Y,1,,0.08651,,,,,,,,,,,,,,,,,,,,,
